,created_at,username,acctdesc,location,total_tweets_created,account_creation_date,retweetcounts,hashtags,tweet_text,username,tweet_text,emojis,emoji_count,clean_text,word_count
337,2021-03-18 15:19:22,pamgibsonwrites,"Multi-award-winning author of contemporary and historical romance; lover of cats, dogs, fish, and all things chocolate. Staff to Ralph the Rescue Cat.","Las Vegas, NV",3780,2014-09-24 16:33:46,0,"[{'text': 'pandemicblues', 'indices': [42, 56]}, {'text': '5amwritersclub', 'indices': [57, 72]}]",I haven't written anything new for weeks. #pandemicblues #5amwritersclub,pamgibsonwrites,I haven't written anything new for weeks. #pandemicblues #5amwritersclub,,0,i haven't written anything new for weeks pandemicblues 5amwritersclub,9
338,2021-03-18 13:57:01,rsvsrikrishna,"Consultant--UNICEF | DRVRKWMC
SecretaryGeneral--IAPTCB
Pediatrician--ContinentalHospital

Interests:Quality,Newborn,Antibiotics,Vaccines (Tweets-Personal)","Hyderabad, India",293,2010-09-29 14:46:23,0,"[{'text': 'mask', 'indices': [125, 130]}, {'text': 'SocialDistancing', 'indices': [146, 163]}, {'text': 'CovidAppropriateBehaviour', 'indices': [164, 190]}, {'text': 'secondwave', 'indices': [192, 203]}, {'text': 'IndiaFightsCorona', 'indices': [205, 223]}, {'text': 'CovidFatigue', 'indices': [224, 237]}, {'text': 'COVID19India', 'indices': [238, 251]}]","Just cuz closed spaces are a risk, open spaces do not become safe.
The only safe place is your HOME 🏡 
Everywhere else, wear #mask &amp; maintain #SocialDistancing
#CovidAppropriateBehaviour 
#secondwave 
#IndiaFightsCorona
#CovidFatigue
#COVID19India https://t.co/qCmN1xHcqH",rsvsrikrishna,"Just cuz closed spaces are a risk, open spaces do not become safe. The only safe place is your HOME Everywhere else, wear #mask and maintain #SocialDistancing #CovidAppropriateBehaviour #secondwave #IndiaFightsCorona #CovidFatigue #COVID19India",🏡,1,just cuz closed spaces are a risk open spaces do not become safe the only safe place is your home everywhere else wear mask and maintain socialdistancing covidappropriatebehaviour secondwave indiafightscorona covidfatigue covid19india,32
339,2021-03-18 13:27:00,Maestraita2010,Teacher...lifelong learner.....daughter/sister/aunt/wife/mom/ita/friend...,Kansas City,7849,2014-02-06 20:10:16,0,"[{'text': 'toolstocopeandgrow', 'indices': [20, 39]}, {'text': 'pandemicblues', 'indices': [40, 54]}]","Needing some ideas?
#toolstocopeandgrow
#pandemicblues https://t.co/RURMK4NStq",Maestraita2010,Needing some ideas? #toolstocopeandgrow #pandemicblues,,0,needing some ideas toolstocopeandgrow pandemicblues,5
340,2021-03-18 13:24:25,ONTSpecialNeeds,"Download the first ever #Ontario #SpecialNeeds Roadmap for School.   Please follow us for updates, tips, and encouragement. #SchoolAdvocacy","Ontario, Canada",74229,2014-05-23 17:25:44,0,"[{'text': 'ottawa', 'indices': [100, 107]}, {'text': 'covidfatigue', 'indices': [171, 184]}, {'text': 'selfcare', 'indices': [249, 258]}]",So far I’ve had wild turkeys and the neighbourhood cat walk by my home office window this morning.  #ottawa is heading into the red zone tomorrow and I’m just done. Done. #covidfatigue I don’t know anyone else that doesn’t have it.   I’m practicing #selfcare this weekend! https://t.co/RR2dG4gVv2,ONTSpecialNeeds,So far Ive had wild turkeys and the neighbourhood cat walk by my home office window this morning. #ottawa is heading into the red zone tomorrow and Im just done. Done. #covidfatigue I dont know anyone else that doesnt have it. Im practicing #selfcare this weekend!,,0,so far ive had wild turkeys and the neighbourhood cat walk by my home office window this morning ottawa is heading into the red zone tomorrow and im just done done covidfatigue i dont know anyone else that doesnt have it im practicing selfcare this weekend,46
341,2021-03-18 12:57:54,Capacity_Prtnrs,,"Bethesda, MD",326,2014-07-08 00:42:07,0,"[{'text': 'covidfatigue', 'indices': [8, 21]}, {'text': 'nonprofit', 'indices': [67, 77]}, {'text': 'covid19awareness', 'indices': [120, 137]}]",Sigh -- #covidfatigue is all too real.  Here are some tips for the #nonprofit community to cope https://t.co/IodkwUeDM6 #covid19awareness,Capacity_Prtnrs,Sigh -- #covidfatigue is all too real. Here are some tips for the #nonprofit community to cope #covid19awareness,,0,sigh covidfatigue is all too real here are some tips for the nonprofit community to cope covid19awareness,17
342,2021-03-18 12:53:21,IRajabany,Do not try to pigeon hole me..,Libya,55644,2013-03-02 08:08:50,0,"[{'text': 'brainfog', 'indices': [137, 146]}, {'text': 'pandemicfatigue', 'indices': [148, 164]}, {'text': 'workingfromhome', 'indices': [166, 182]}]",That moment when you are looking for your reading glasses all over the house  and both the main one and the spare one are in your hands. #brainfog? #pandemicfatigue? #workingfromhome blues? or just old age 😇🤣,IRajabany,That moment when you are looking for your reading glasses all over the house and both the main one and the spare one are in your hands. #brainfog? #pandemicfatigue? #workingfromhome blues? or just old age,😇🤣,2,that moment when you are looking for your reading glasses all over the house and both the main one and the spare one are in your hands brainfog pandemicfatigue workingfromhome blues or just old age,35
343,2021-03-18 10:51:45,H3l3n1976,"Print and Post Services Manager, Loughborough University","Shepshed, England",384,2017-10-07 16:27:12,0,"[{'text': 'lboroprintandpost', 'indices': [58, 76]}, {'text': 'cps', 'indices': [77, 81]}, {'text': 'pandemicfatigue', 'indices': [82, 98]}, {'text': 'covid', 'indices': [99, 105]}]",In house print finding a way during these difficult times #lboroprintandpost #cps #pandemicfatigue #covid https://t.co/Gnx66FR9b6,H3l3n1976,In house print finding a way during these difficult times #lboroprintandpost #cps #pandemicfatigue #covid,,0,in house print finding a way during these difficult times lboroprintandpost cps pandemicfatigue covid,14
344,2021-03-18 09:18:02,FCypsc,Official Twitter Account for Fingal Children and Young People's Services Committee,"Fingal, Ireland",480,2019-10-19 18:20:39,6,"[{'text': 'Parenting', 'indices': [88, 98]}, {'text': 'CovidAnxiety', 'indices': [113, 126]}]",Trailer for tomorrow’s Listeners Questions Episode where we discuss #Parenting children with #CovidAnxiety #SleepProblems &amp; teens experiencing #LeavingCert stress and #Anxiety Don’t miss it! https://t.co/803X9CsXar,FCypsc,Trailer for tomorrows Listeners Questions Episode where we discuss #Parenting children with #CovidAnxiety #SleepProblems and teens experiencing #LeavingCert stress and #Anxiety Dont miss it!,,0,trailer for tomorrows listeners questions episode where we discuss parenting children with covidanxiety sleepproblems and teens experiencing leavingcert stress and anxiety dont miss it,24
345,2021-03-18 06:33:14,MNajmuzafar,Deputy Editor - Muscat Daily,"Muscat, Oman",1392,2016-08-18 08:03:45,1,"[{'text': 'pandemicblues', 'indices': [119, 133]}]",School transport providers have borne the brunt of the pandemic as schools adopted online education. #pandemicblues #COVID19 https://t.co/UJaTbDzuNz,MNajmuzafar,School transport providers have borne the brunt of the pandemic as schools adopted online education. #pandemicblues #COVID19,,0,school transport providers have borne the brunt of the pandemic as schools adopted online education pandemicblues covid19,17
346,2021-03-18 05:22:51,aprildatuin,Only from the heart can you touch the sky. 🇵🇭,Philippines,13587,2011-03-29 15:39:46,0,"[{'text': 'PandemicFatigue', 'indices': [235, 251]}]",Wearing my lucky jade arowan necklace from @queens_gem_accessories for positive energy and to relieve stress 🙏❤ sending healing prayers for the sick and those going through depression and anxiety. God keep us safe and healthy 🇵🇭 #2021 #PandemicFatigue https://t.co/qinjyC2P6g,aprildatuin,Wearing my lucky jade arowan necklace from @queens_gem_accessories for positive energy and to relieve stress sending healing prayers for the sick and those going through depression and anxiety. God keep us safe and healthy #2021 #PandemicFatigue,"🙏❤,🇵🇭",4,wearing my lucky jade arowan necklace from queens_gem_accessories for positive energy and to relieve stress sending healing prayers for the sick and those going through depression and anxiety god keep us safe and healthy 2021 pandemicfatigue,36
347,2021-03-18 02:55:10,Aidalize_me,Croatian made - Cali raised - Turkish delight - Slytherin House,916,5497,2009-04-08 19:57:11,0,"[{'text': 'pandemicfatigue', 'indices': [45, 61]}]",Mom thinks I’m drinking an Arizona Ice Tea...#pandemicfatigue @FieldworkBrewCo https://t.co/0Ml8vaZIuy,Aidalize_me,Mom thinks Im drinking an Arizona Ice Tea...#pandemicfatigue @FieldworkBrewCo,,0,mom thinks im drinking an arizona ice tea pandemicfatigue fieldworkbrewco,10
348,2021-03-18 02:51:28,RimaPathak1,"My passion for art, enthusiasm for travel and love for medicine that fulfills and satisfies my soul keeps me going!",,402,2019-10-23 14:38:38,0,"[{'text': 'NoMoreWebinar', 'indices': [147, 161]}, {'text': 'PandemicBurnout', 'indices': [162, 178]}, {'text': 'PandemicBlues', 'indices': [179, 193]}, {'text': 'GoCoronaGo', 'indices': [194, 205]}]",With every new meeting.. my chances of an anaphylactic reaction to such a meeting are increasing! I guess my antibodies refuse to be conditioned 😂 #NoMoreWebinar #PandemicBurnout #PandemicBlues #GoCoronaGo https://t.co/yUSCPFYH97,RimaPathak1,With every new meeting.. my chances of an anaphylactic reaction to such a meeting are increasing! I guess my antibodies refuse to be conditioned #NoMoreWebinar #PandemicBurnout #PandemicBlues #GoCoronaGo,😂,1,with every new meeting my chances of an anaphylactic reaction to such a meeting are increasing i guess my antibodies refuse to be conditioned nomorewebinar pandemicburnout pandemicblues gocoronago,28
349,2021-03-17 23:28:57,AspiringOne,,"Palm Beach Gardens, FL",27974,2008-12-06 03:55:51,0,"[{'text': 'COVID19', 'indices': [185, 193]}, {'text': 'variants', 'indices': [204, 213]}, {'text': 'VariantsOfConcern', 'indices': [214, 232]}, {'text': 'variant', 'indices': [233, 241]}, {'text': 'CovidFatigue', 'indices': [242, 255]}, {'text': 'CovidVaccine', 'indices': [256, 269]}, {'text': 'WearAMask', 'indices': [270, 280]}]","@DrEricDing This part sounds deeply concerning, especially now when people seem optimistic and fatigued so running wild and free without wearing a mask, social distancing or practicing #COVID19 hygiene.

#variants #VariantsOfConcern #variant #CovidFatigue #CovidVaccine #WearAMask",AspiringOne,"@DrEricDing This part sounds deeply concerning, especially now when people seem optimistic and fatigued so running wild and free without wearing a mask, social distancing or practicing #COVID19 hygiene. #variants #VariantsOfConcern #variant #CovidFatigue #CovidVaccine #WearAMask",,0,drericding this part sounds deeply concerning especially now when people seem optimistic and fatigued so running wild and free without wearing a mask social distancing or practicing covid19 hygiene variants variantsofconcern variant covidfatigue covidvaccine wearamask,35
350,2021-03-17 21:26:57,MrAtomAbort,HS Reading Teacher // Husband // Dad // #EduComix #EduTwitter #TeachLivingPoets // Member of @WeAreLitX // Icon by @andyharvestyeah,"Chicago, IL",10196,2009-05-05 04:33:31,0,"[{'text': 'pandemicblues', 'indices': [57, 71]}]",This caption from an X-Men comic hitting hard with those #pandemicblues https://t.co/aqVNISYMoP,MrAtomAbort,This caption from an X-Men comic hitting hard with those #pandemicblues,,0,this caption from an x men comic hitting hard with those pandemicblues,12
351,2021-03-17 20:57:24,ALMentalHealth,"The Alabama Department of Mental Health serves 200,000+ Alabamians with intellectual disabilities, mental illnesses and/or substance use disorders each year","Montgomery, AL",6312,2011-07-15 19:41:34,1,[],"AltaPointe Health wants you to know it is ok not to be okay. Pandemic Fatigue is real, and mental health help is available. #AltaPointe #pandemicfatigue   https://t.co/ajji57O1T7",ALMentalHealth,"AltaPointe Health wants you to know it is ok not to be okay. Pandemic Fatigue is real, and mental health help is available. #AltaPointe #pandemicfatigue",,0,altapointe health wants you to know it is ok not to be okay pandemic fatigue is real and mental health help is available altapointe pandemicfatigue,25
352,2021-03-17 20:55:13,criticalplay,Mary Flanagan artist/writer/gamedesigner/futurista|author of Critical Play & stuff|Leads Tiltfactor @Dartmouth|Founder @resonym|she/they,JoinOurKickstarter!,2469,2011-09-18 07:22:23,0,"[{'text': 'zoomfatigue', 'indices': [160, 172]}, {'text': 'covidfatigue', 'indices': [173, 186]}]","If your work involves the computer-machine all day, move around in between connections, everyone. We need energy to fight hateful acts. https://t.co/euQhM7JNEg #zoomfatigue #covidfatigue",criticalplay,"If your work involves the computer-machine all day, move around in between connections, everyone. We need energy to fight hateful acts. #zoomfatigue #covidfatigue",,0,if your work involves the computer machine all day move around in between connections everyone we need energy to fight hateful acts zoomfatigue covidfatigue,24
353,2021-03-17 20:32:52,robwear57,"♀️  🛫⚕👩‍🔬   🐱🐶   😷 📚 🥃 
Only here for breaking news. Follow me/unfollow me, it's all good. 🤷‍♀️ Otherwise, I got nuthin.' 🤗
🚫 DMs 🚫 LISTS 🚫 FBR","Salt Lake City, UT",7279,2020-06-04 23:23:57,0,"[{'text': 'EDD', 'indices': [147, 151]}, {'text': 'pandemicblues', 'indices': [152, 166]}, {'text': 'unemploymentbenefits', 'indices': [167, 188]}]","@CA_EDD how about concentrating on the backlog and hiring people to answer your phones/emails instead of prioritizing a new dashboard.  Sheesh. 😲😠
#EDD #pandemicblues #unemploymentbenefits 

EDD unemployment backlog: 1 million claims stuck in logjam https://t.co/1hXIw7uvdU",robwear57,@CA_EDD how about concentrating on the backlog and hiring people to answer your phones/emails instead of prioritizing a new dashboard. Sheesh. #EDD #pandemicblues #unemploymentbenefits EDD unemployment backlog: 1 million claims stuck in logjam,😲😠,2,ca_edd how about concentrating on the backlog and hiring people to answer your phones emails instead of prioritizing a new dashboard sheesh edd pandemicblues unemploymentbenefits edd unemployment backlog 1 million claims stuck in logjam,34
354,2021-03-17 19:20:12,ECholawsky,#SaaS Executive • IT & Customer Support Speaker • Stevie Award Winner • #Triathlete,California,537,2011-05-17 18:13:41,0,"[{'text': 'zoomfatigue', 'indices': [152, 164]}, {'text': 'covidfatigue', 'indices': [165, 178]}]","Feeling Zoom fatigue lately? Could be """"our current circumstances – whether lockdown, quarantine, working from home or otherwise – are also feeding in.""""
#zoomfatigue #covidfatigue
https://t.co/LpWPSZ2a4Q",ECholawsky,"Feeling Zoom fatigue lately? Could be """"our current circumstances whether lockdown, quarantine, working from home or otherwise are also feeding in."""" #zoomfatigue #covidfatigue",,0,feeling zoom fatigue lately could be our current circumstances whether lockdown quarantine working from home or otherwise are also feeding in zoomfatigue covidfatigue,23
355,2021-03-17 17:45:27,wurkfurniture,Würk in style! Office furniture that is designed and manufactured in Canada! Visit https://t.co/vXkRI2oFgk or call us at 905-670-9660.,"Mississauga, Ontario",325,2017-09-11 16:21:18,0,"[{'text': 'covidfatigue', 'indices': [227, 240]}, {'text': 'health', 'indices': [241, 248]}, {'text': 'worklifebalance', 'indices': [249, 265]}, {'text': 'performance', 'indices': [266, 278]}]","Is it getting harder to stay focused and get things done? Don't worry, the science knows why. And we are bringing you a guide on how to take care of yourself and your brain to optimize your performance. https://t.co/YF9jdMoyGn
#covidfatigue #health #worklifebalance #performance https://t.co/kbTEOVMZoM",wurkfurniture,"Is it getting harder to stay focused and get things done? Don't worry, the science knows why. And we are bringing you a guide on how to take care of yourself and your brain to optimize your performance. #covidfatigue #health #worklifebalance #performance",,0,is it getting harder to stay focused and get things done don't worry the science knows why and we are bringing you a guide on how to take care of yourself and your brain to optimize your performance covidfatigue health worklifebalance performance,42
356,2021-03-17 17:39:52,DrAlman,"Tweets about wellness, stress, creativity, weight loss, meditation, mindfulness & mental fitness at https://t.co/w77E0gGsai & https://t.co/ghMPgXvaEI","San Diego, California",7326,2008-07-31 01:28:19,0,"[{'text': 'VEBACaliforniaSchools', 'indices': [84, 106]}, {'text': 'ACEsConnection', 'indices': [108, 123]}, {'text': 'Relish', 'indices': [124, 131]}, {'text': 'TruSage', 'indices': [137, 145]}, {'text': 'drbrianalman', 'indices': [146, 159]}, {'text': 'YourInnerVoice', 'indices': [161, 176]}, {'text': 'ToxicStress', 'indices': [177, 189]}, {'text': 'anxietyhelp', 'indices': [190, 202]}, {'text': 'CovidFatigue', 'indices': [203, 216]}, {'text': 'depressionhelp', 'indices': [217, 232]}, {'text': 'burnoutcoach', 'indices': [234, 247]}, {'text': 'yogaforall', 'indices': [248, 259]}, {'text': 'workstress', 'indices': [261, 272]}]","Stress Free Living

Don't tell yourself to relax; tell yourself to ENJOY relaxing!

#VEBACaliforniaSchools  #ACEsConnection #Relish.Life #TruSage #drbrianalman 
#YourInnerVoice #ToxicStress
#anxietyhelp #CovidFatigue #depressionhelp  #burnoutcoach #yogaforall  #workstress https://t.co/O0daEptZQM",DrAlman,Stress Free Living Don't tell yourself to relax; tell yourself to ENJOY relaxing! #VEBACaliforniaSchools #ACEsConnection #Relish.Life #TruSage #drbrianalman #YourInnerVoice #ToxicStress #anxietyhelp #CovidFatigue #depressionhelp #burnoutcoach #yogaforall #workstress,,0,stress free living don't tell yourself to relax tell yourself to enjoy relaxing vebacaliforniaschools acesconnection relish.life trusage drbrianalman yourinnervoice toxicstress anxietyhelp covidfatigue depressionhelp burnoutcoach yogaforall workstress,26
357,2021-03-17 17:00:43,cepikester,Grasping for some sense of sanity. Intolerant of any crazy Q crap. Crazies my go straight to Parler.,Northern Hemisphere,2343,2008-10-08 01:25:06,0,"[{'text': 'CovidFatigue', 'indices': [54, 67]}]","@kairyssdal Sigh. We saw this coming though, right. 

#CovidFatigue",cepikester,"@kairyssdal Sigh. We saw this coming though, right. #CovidFatigue",,0,kairyssdal sigh we saw this coming though right covidfatigue,9
358,2021-03-17 16:46:00,Raffi_RC,Troubadour. children's champion. ecology advocate. @RaffiFoundation #ChildHonouring #ClimateEmergency🔥🌎 #BlackLivesMatter #BabyBeluga #BB40 #belugagrads,Canada,126869,2011-03-18 18:40:06,0,"[{'text': 'pandemicblues', 'indices': [127, 141]}]",sometimes battling the random blahs and blues feels so tiring. and the eyes feel itchy from not crying. where's that ukulele.. #pandemicblues,Raffi_RC,sometimes battling the random blahs and blues feels so tiring. and the eyes feel itchy from not crying. where's that ukulele.. #pandemicblues,,0,sometimes battling the random blahs and blues feels so tiring and the eyes feel itchy from not crying where's that ukulele pandemicblues,22
359,2021-03-17 15:13:33,GrandHeronIntl,Grand Heron International (GHI) is your online service provider in the area of individual on-demand coaching.,,247,2017-10-14 15:29:30,0,"[{'text': 'coaching', 'indices': [209, 218]}, {'text': 'burnout', 'indices': [219, 227]}, {'text': 'pandemicfatigue', 'indices': [228, 244]}]","There are ways to deal with the effects of sustained and prolonged restrictions to our lives, as are outlined in this article. We'll add another, the power of a coaching conversation, when you need it most. 

#coaching #burnout #pandemicfatigue 

https://t.co/Ah2PFXOvFy",GrandHeronIntl,"There are ways to deal with the effects of sustained and prolonged restrictions to our lives, as are outlined in this article. We'll add another, the power of a coaching conversation, when you need it most. #coaching #burnout #pandemicfatigue",,0,there are ways to deal with the effects of sustained and prolonged restrictions to our lives as are outlined in this article we'll add another the power of a coaching conversation when you need it most coaching burnout pandemicfatigue,39
360,2021-03-17 14:55:44,ReadingOldBoys,"Reading Old Boys Lodge, 3545. The lodge for former pupils, staff, parents and friends of Reading School - one of the oldest schools in the country, founded 1125",Reading,923,2014-11-09 15:13:55,1,"[{'text': 'fatigue', 'indices': [52, 60]}, {'text': 'covidfatigue', 'indices': [61, 74]}, {'text': 'burnout', 'indices': [75, 83]}, {'text': 'covidburnout', 'indices': [84, 97]}, {'text': 'tired', 'indices': [98, 104]}, {'text': 'depression', 'indices': [105, 116]}, {'text': 'anxiety', 'indices': [117, 125]}]",Fatigue is more than just tiredness. #fatigue #covidfatigue #burnout #covidburnout #tired #depression #anxiety #anxietywarrior #depression #invisibleillness #butyoudontlooksick #energy #selfcare #insomnia #wellness #counselling https://t.co/jklxOJ0BxQ https://t.co/ktF3ffZEjt,ReadingOldBoys,Fatigue is more than just tiredness. #fatigue #covidfatigue #burnout #covidburnout #tired #depression #anxiety #anxietywarrior #depression #invisibleillness #butyoudontlooksick #energy #selfcare #insomnia #wellness #counselling,,0,fatigue is more than just tiredness fatigue covidfatigue burnout covidburnout tired depression anxiety anxietywarrior depression invisibleillness butyoudontlooksick energy selfcare insomnia wellness counselling,22
361,2021-03-17 14:45:42,brightuzb,"Bright Uzbekistan is a new International magazine covering the economy of Uzbekistan, as well as the export, import and investment potential of our country!",Uzbekistan,164,2021-01-11 09:21:03,0,"[{'text': 'pandemicfatigue', 'indices': [220, 236]}]","SECRETARY GENERAL OF THE TURKIC COUNCIL TOOK PART IN A HIGH-LEVEL ONLINE MEETING OF INTERNATIONAL ORGANIZATIONS DEDICATED TO OVERCOMING THE IMPACT OF THE PANDEMIC
@TurkicCouncil @anreyev @roadtransportza @PandemicAction #pandemicfatigue 

➡️https://t.co/H727psjVJY https://t.co/0xS789ygCY",brightuzb,SECRETARY GENERAL OF THE TURKIC COUNCIL TOOK PART IN A HIGH-LEVEL ONLINE MEETING OF INTERNATIONAL ORGANIZATIONS DEDICATED TO OVERCOMING THE IMPACT OF THE PANDEMIC @TurkicCouncil @anreyev @roadtransportza @PandemicAction #pandemicfatigue,➡️,2,secretary general of the turkic council took part in a high level online meeting of international organizations dedicated to overcoming the impact of the pandemic turkiccouncil anreyev roadtransportza pandemicaction pandemicfatigue,30
362,2021-03-17 14:26:10,SarahHermit,"Erstwhile ghostwriter, national press. Now putative fabric magnate. 50+ antisocial old git. Apolitical. Ex-Whitehall. Northern. Lived in France. OH @jonboyes","Somerset, UK",33169,2013-05-26 21:45:48,1,"[{'text': 'pandemicfatigue', 'indices': [108, 124]}]","It would be really helpful, at this stage, if I had underwear with the days of the week on them.
#pandemicfatigue",SarahHermit,"It would be really helpful, at this stage, if I had underwear with the days of the week on them. #pandemicfatigue",,0,it would be really helpful at this stage if i had underwear with the days of the week on them pandemicfatigue,21
363,2021-03-17 13:36:21,MCCarroll,Columnist | Writer | Terrorist Negotiator #Binders,"Aspen, Colorado",3128,2009-02-19 04:26:51,1,"[{'text': 'aspen', 'indices': [104, 110]}, {'text': 'colorado', 'indices': [111, 120]}, {'text': 'SpringBreak', 'indices': [121, 133]}, {'text': 'Texans', 'indices': [134, 141]}, {'text': 'pandemicfatigue', 'indices': [142, 158]}, {'text': 'WearAMask', 'indices': [159, 169]}]",My column in today's @TheAspenTimes: A welcome letter to spring breaking Texans https://t.co/XuHszH10Mf #aspen #colorado #SpringBreak #Texans #pandemicfatigue #WearAMask,MCCarroll,My column in today's @TheAspenTimes: A welcome letter to spring breaking Texans #aspen #colorado #SpringBreak #Texans #pandemicfatigue #WearAMask,,0,my column in today's theaspentimes a welcome letter to spring breaking texans aspen colorado springbreak texans pandemicfatigue wearamask,18
364,2021-03-17 13:22:52,amandafromtx,🐚 Disciple + writer + speaker + people reacher helping rescue God’s loving design† in you. 💌 Podcast host: Love Letters. Home church: @lpconnect. subscribe⇣,"Dallas, TX",1662,2015-04-11 21:36:07,0,"[{'text': 'calling', 'indices': [245, 253]}, {'text': 'burnout', 'indices': [254, 262]}, {'text': 'pandemicfatigue', 'indices': [263, 279]}]","I think we hit a level of exhaustion when we knew all the self-sufficiency in the world could not change our circumstances: a collective crash.

Listen to my 4 Biggest Productivity Pitfalls here or on Google or Spotify: https://t.co/RE3Hq9Nv1w

#calling #burnout #pandemicfatigue",amandafromtx,I think we hit a level of exhaustion when we knew all the self-sufficiency in the world could not change our circumstances: a collective crash. Listen to my 4 Biggest Productivity Pitfalls here or on Google or Spotify: #calling #burnout #pandemicfatigue,,0,i think we hit a level of exhaustion when we knew all the self sufficiency in the world could not change our circumstances a collective crash listen to my 4 biggest productivity pitfalls here or on google or spotify calling burnout pandemicfatigue,42
365,2021-03-17 11:56:36,Remotenews,Navigating the #FakeNews jungle with #RealNews for #RadioStations across USA #Broadcaster #Journalist #antiracist #antitrumpism 📻🎙️,"New York, USA",125239,2009-07-23 18:58:10,0,"[{'text': 'Surge', 'indices': [95, 101]}, {'text': 'variants', 'indices': [102, 111]}, {'text': 'COVIDFatigue', 'indices': [112, 125]}]","It's not a beer, it's a way of life. On this new episode on Podomatic: https://t.co/HTZqovoB72 #Surge #variants #COVIDFatigue https://t.co/tP5oPRGT3K",Remotenews,"It's not a beer, it's a way of life. On this new episode on Podomatic: #Surge #variants #COVIDFatigue",,0,it's not a beer it's a way of life on this new episode on podomatic surge variants covidfatigue,18
366,2021-03-17 11:47:04,AmyShaubMaddox,"cell bio research, sci comm teaching, parenting, mindfulness, working for peace; views my own",Ch,9060,2018-04-03 01:38:49,0,"[{'text': 'pandemiclife', 'indices': [150, 163]}, {'text': 'PandemicParenting', 'indices': [164, 182]}, {'text': 'pandemicfatigue', 'indices': [183, 199]}, {'text': 'pandemicanniversary', 'indices': [200, 220]}, {'text': 'SciTwitter', 'indices': [225, 236]}]","anyone else having trouble articulating the burning questions in their field for funding applications while levitating in the constant uncertainty of #pandemiclife #PandemicParenting #pandemicfatigue #pandemicanniversary 
?

#SciTwitter https://t.co/eT1ghacqCO",AmyShaubMaddox,anyone else having trouble articulating the burning questions in their field for funding applications while levitating in the constant uncertainty of #pandemiclife #PandemicParenting #pandemicfatigue #pandemicanniversary ? #SciTwitter,,0,anyone else having trouble articulating the burning questions in their field for funding applications while levitating in the constant uncertainty of pandemiclife pandemicparenting pandemicfatigue pandemicanniversary scitwitter,26
367,2021-03-17 11:18:46,nesrinshaheen,"Founding President/Presidente fondatrice Anti-NMDA Receptor Encephalitis Foundation,Inc.","Ottawa, Ontario, Canada",4107,2011-10-28 00:18:05,5,[],"Wave 3 has started. To keep schools and daycares open, overall community transmission must be reduced. That means strong #publichealth measures focused on schools being last to close (including paid sick days). But it also means helping people with understandable #COVIDfatigue. https://t.co/C8AJWftHdi",nesrinshaheen,"Wave 3 has started. To keep schools and daycares open, overall community transmission must be reduced. That means strong #publichealth measures focused on schools being last to close (including paid sick days). But it also means helping people with understandable #COVIDfatigue.",,0,wave 3 has started to keep schools and daycares open overall community transmission must be reduced that means strong publichealth measures focused on schools being last to close including paid sick days but it also means helping people with understandable covidfatigue,41
368,2021-03-25 01:29:52,ALillyLacca,,"Michigan, USA",NA,Tue Jan 03 15:44:38 +0000 2012,NA,,"@MeaghanMick I *may* have cried at an episode of Diners, Drive-Ins, and Dives the other night featuring a restauran… https://t.co/3DUG8CcD4E",ALillyLacca,"@MeaghanMick I *may* have cried at an episode of Diners, Drive-Ins, and Dives the other night featuring a restauran...",,0,meaghanmick i may have cried at an episode of diners drive ins and dives the other night featuring a restauran,20
369,2021-03-24 23:15:21,kimbielak,,"Los Angeles, CA",NA,Wed Mar 25 04:02:31 +0000 2009,NA,,"Next Thursday! Join as Amanda Castilone, Lauren Fractor and I talk “The #NewNormal: How to adjust as the world open… https://t.co/7cwPLpcEdq",kimbielak,"Next Thursday! Join as Amanda Castilone, Lauren Fractor and I talk The #NewNormal: How to adjust as the world open...",,0,next thursday join as amanda castilone lauren fractor and i talk the newnormal how to adjust as the world open,20
370,2021-03-24 20:54:14,CMHAWECB,,"Windsor, Ontario, Canada",NA,Tue Aug 12 18:11:16 +0000 2014,NA,,"Are you experiencing COVID fatigue? 

Join the Working Towards Wellness webinar on March 30 at noon. Registration i… https://t.co/eaGeieJysi",CMHAWECB,Are you experiencing COVID fatigue? Join the Working Towards Wellness webinar on March 30 at noon. Registration i...,,0,are you experiencing covid fatigue join the working towards wellness webinar on march 30 at noon registration i,18
371,2021-03-24 17:45:09,BMLeadership,,"Hertfordshire, UK",NA,Wed Jun 15 10:43:23 +0000 2011,NA,,This week I'm sharing some tips and ideas for beating #pandemicfatigue in my latest blog series... #Leadership… https://t.co/NTd4Debs2P,BMLeadership,This week I'm sharing some tips and ideas for beating #pandemicfatigue in my latest blog series... #Leadership...,,0,this week i'm sharing some tips and ideas for beating pandemicfatigue in my latest blog series leadership,17
372,2021-03-24 17:43:27,LiliShalevShawn,,,NA,Tue Jan 27 21:34:58 +0000 2009,NA,,"Great example of why empathetic, sensitive #leadership is also more effective, efficient &amp; smarter leadership.
""""...… https://t.co/UHdBBS4Ajn",LiliShalevShawn,"Great example of why empathetic, sensitive #leadership is also more effective, efficient and smarter leadership. """"......",,0,great example of why empathetic sensitive leadership is also more effective efficient and smarter leadership,15
