,created_at,username,acctdesc,location,total_tweets_created,account_creation_date,retweetcounts,hashtags,tweet_text,clean_text,word_count,emojis,emoji_count
382,2021-03-23 15:02:44,FatiguePandemic,,,NA,Tue Mar 23 14:24:18 +0000 2021,NA,,Al #Codacons anche hanno la #pandemicfatigue perciò si occupano dei fatti della famiglia #ferragnez. Cmq auguri a… https://t.co/81EVidaHVt,al codacons anche hanno la pandemicfatigue perci si occupano dei fatti della famiglia ferragnez cmq auguri a,17,,0
383,2021-03-23 14:45:08,BMLeadership,,"Hertfordshire, UK",NA,Wed Jun 15 10:43:23 +0000 2011,NA,,A year into #COVID19 and we may have a roadmap here in the UK but there is still a lot of uncertainty. If you're st… https://t.co/Jon6hwYcuk,a year into covid19 and we may have a roadmap here in the uk but there is still a lot of uncertainty if you're st,25,,0
384,2021-03-23 14:17:55,commpayhr,,"Marblehead, MA",NA,Tue Oct 20 00:50:34 +0000 2009,NA,,Today! Join us at 1:00 PM EST to hear workplace culture expert Jamie Notter identify the symptoms of pandemic fatig… https://t.co/Ar0kUmjgOZ,today join us at 1 00 pm est to hear workplace culture expert jamie notter identify the symptoms of pandemic fatig,21,,0
385,2021-03-23 14:08:35,J_Stephens_CPA,,Plano TX,NA,Fri Jul 23 19:29:49 +0000 2010,NA,,"Today's calendar has a Saint for #TaxTwitter &amp; all WFH with #PandemicFatigue
St. Walter Of Pontoise often invoked a… https://t.co/EE2V0xJnzb",today's calendar has a saint for taxtwitter and all wfh with pandemicfatigue st walter of pontoise often invoked a,19,,0
386,2021-03-23 11:00:47,nicoladituri,,nicoladituri@gmail.com,NA,Tue Aug 18 14:07:53 +0000 2009,NA,,"Sfinimento, malinconia, frustrazione. C’è un virus nel virus. Una sindrome latente, che serpeggia sottotraccia e po… https://t.co/aNTcggummk",sfinimento malinconia frustrazione c un virus nel virus una sindrome latente che serpeggia sottotraccia e po,16,,0
387,2021-03-23 10:19:35,mkrivich,,"Global, USA, Chicago",NA,Sun Mar 22 17:24:31 +0000 2009,NA,,"22 Helpful, Powerful Blog Posts for Surviving the Worldwide COVID-19 Resurgence #covid19, #pandemic, #ideas, #sm… https://t.co/EG5qWJggjG",22 helpful powerful blog posts for surviving the worldwide covid 19 resurgence covid19 pandemic ideas sm,16,,0
388,2021-03-23 02:26:00,newsmerahputih,,Jakarta,NA,Thu Aug 07 16:00:21 +0000 2014,NA,,"Pandemic fatigue muncul karena masyarakat jenuh dengan pandemi COVID-19.

#merahputihcom #pandemicfatigue… https://t.co/WfIpChVOxH",pandemic fatigue muncul karena masyarakat jenuh dengan pandemi covid 19 merahputihcom pandemicfatigue,12,,0
389,2021-03-22 23:19:07,salute33rivista,,,NA,Tue Mar 10 11:54:24 +0000 2020,NA,,"Volto copertina di Marzo 2021 la Dott.ssa Ylenia Rossitto 🤩👏🏻👏🏻

#salute33 #rivista #marzo #divulgazionescientifica… https://t.co/U6uoC5FR2O",volto copertina di marzo 2021 la dott.ssa ylenia rossitto salute33 rivista marzo divulgazionescientifica,13,🤩👏🏻👏🏻,5
390,2021-03-22 21:25:33,AmandaRAx,,UK,NA,Sun Feb 21 18:33:16 +0000 2021,NA,,"When my friends &amp; I communicate on multiple social media platforms, it's TOO MUCH ....... but we don't change 😭 too… https://t.co/JIWYL66Adv",when my friends and i communicate on multiple social media platforms it's too much but we don't change too,19,😭,1
391,2021-03-22 21:00:18,JVLazarus,,CPH • BCN • En el Camino,NA,Mon Nov 05 20:04:31 +0000 2012,NA,,Thank you @Toks_Salako and @euronews for the opportunity to discuss #COVID19 #pandemicfatigue. There is growing com… https://t.co/N8v6bSDVK7,thank you toks_salako and euronews for the opportunity to discuss covid19 pandemicfatigue there is growing com,16,,0
392,2021-03-22 20:48:36,Flustra12,,,NA,Fri Nov 15 20:55:43 +0000 2019,NA,,Aiutami a dì quanto è brutto #Makari e spiegatemi perché lo guardo lo stesso.. Pandemic fatigue?!? Ahhhh la fiscion… https://t.co/mIeVOaVdzM,aiutami a d quanto brutto makari e spiegatemi perche lo guardo lo stesso pandemic fatigue ahhhh la fiscion,18,,0
393,2021-03-22 17:05:53,wellatwork_ca,,,NA,Sun Mar 14 18:41:03 +0000 2021,NA,,Working from home is causing breakdowns. Ignoring the problem and blaming the pandemic is no longer an option - The… https://t.co/MVl5OwJWe9,working from home is causing breakdowns ignoring the problem and blaming the pandemic is no longer an option the,19,,0
394,2021-03-22 16:30:45,NVCCounsellor,,"Leeds and Grenville, Ontario",NA,Thu Mar 12 11:46:07 +0000 2009,NA,,I was recently speaking with Lillian &amp; Deb on “Bend The Podcast.” We got to talking about wellness and the importan… https://t.co/nGvHduf0O8,i was recently speaking with lillian and deb on bend the podcast we got to talking about wellness and the importan,21,,0
395,2021-03-22 16:30:07,CMHA_NTL,,Canada,NA,Wed Dec 14 16:45:25 +0000 2011,NA,,"“People use the term #PandemicFatigue, but that underestimates what we’re going through. People are at the point of… https://t.co/CfCAatf8ZH",people use the term pandemicfatigue but that underestimates what were going through people are at the point of,18,,0
396,2021-03-22 15:45:05,tredpath,,"Ottawa, Canada",NA,Wed Mar 04 17:04:15 +0000 2009,NA,,"""""Leaders who embrace bounded optimism—inspiration and hope tempered by reality—communicate less about returning to… https://t.co/C68Tq8W6qI",leaders who embrace bounded optimism inspiration and hope tempered by reality communicate less about returning to,16,,0
397,2021-03-22 08:23:41,ma_ozdemir,,,NA,Sat Dec 25 14:29:45 +0000 2010,NA,,"""""#Avrupa'da salgınla mücadele için kısıtlama önlemlerine karşı protesto eylemleri yapılıyor
AB Komisyonu Bşk von de… https://t.co/0gJBxv4jFF",avrupa'da salgnla mcadele iin kstlama nlemlerine kar protesto eylemleri yaplyor ab komisyonu bk von de,15,,0
398,2021-03-22 07:13:14,HawkesBay,,Karachi,NA,Sat Feb 07 07:00:25 +0000 2009,NA,,"as we enter the one year anniversary of #COVID a quick re-plug of my Death, Loss &amp; The Corona #SpotifyPlaylist whic… https://t.co/dO7EjZHSp9",as we enter the one year anniversary of covid a quick re plug of my death loss and the corona spotifyplaylist whic,22,,0
399,2021-03-22 06:45:14,ActionTime,,"Beautiful Vancouver, Canada",NA,Thu Jul 25 10:13:19 +0000 2013,NA,,Stunning #Pandemic Incident:#SpringBreakers Are #Covidiots Who're Rioting in #SuperSpreader Events #Coronavirus… https://t.co/gapX8zAhCG,stunning pandemic incident springbreakers are covidiots who're rioting in superspreader events coronavirus,12,,0
400,2021-03-22 05:14:10,mtnbvan,,The Vancouver Model #CullenIsComing #CommunityNotCommodity,NA,Fri Apr 26 20:17:29 +0000 2013,NA,,Subscribers: Working from home is causing breakdowns. Ignoring the problem and blaming the pandemic is no longer an… https://t.co/Q5CbQ1jHDx,subscribers working from home is causing breakdowns ignoring the problem and blaming the pandemic is no longer an,18,,0
401,2021-03-22 04:59:36,werejapurohueso,,Lomas... lejos posible,NA,Fri May 20 03:19:15 +0000 2011,NA,,El control de bienestar de mi celular me felicita por disminuir mi tiempo frente a la pantalla. Lo que no sabe mi c… https://t.co/cvLombdTK9,el control de bienestar de mi celular me felicita por disminuir mi tiempo frente a la pantalla lo que no sabe mi c,23,,0
402,2021-03-22 00:53:40,josephsdsu,,Sprawl (SoCalNorCalMetroArea),NA,Mon Jun 08 20:28:36 +0000 2009,NA,,"Take care of yourselves, everyone. We're all wrestling with the #pandemic, and such wrestling is not easy. If you n… https://t.co/y9zLSFVFqb",take care of yourselves everyone we're all wrestling with the pandemic and such wrestling is not easy if you n,20,,0
403,2021-03-21 21:41:29,SacBWW,,"Sacramento, CA",NA,Mon Mar 12 20:21:52 +0000 2018,NA,,@brownestate Duppy Conqueror and Doritos on a Sunday afternoon with @mclemoremr Don't judge us. Just let us be grea… https://t.co/OMSOtO72wn,brownestate duppy conqueror and doritos on a sunday afternoon with mclemoremr don't judge us just let us be grea,19,,0
404,2021-03-21 17:42:23,AnnieBeeInPhi,,,NA,Mon Mar 30 18:00:12 +0000 2009,NA,,I just started crying watching the #DillonPanthers win state in Season 1 of #FridayNightLights on #hulu and if some… https://t.co/pOhvY4f84K,i just started crying watching the dillonpanthers win state in season 1 of fridaynightlights on hulu and if some,19,,0
405,2021-03-21 16:40:09,drkarinn,,,NA,Thu Aug 08 03:03:37 +0000 2013,NA,,"Talking all things #pandemic mental health at 2pm today! 

#COVID #PandemicFatigue #Panorama #Panini #Pantene… https://t.co/kZBsaCdksN",talking all things pandemic mental health at 2pm today covid pandemicfatigue panorama panini pantene,14,,0
406,2021-03-21 15:17:02,Real_Business,,London,NA,Mon Jun 02 14:53:38 +0000 2008,NA,,"Working mothers have grappled with the question of #worklifebalance for years, but craving that work-life balance h… https://t.co/UDLwnSRxqV",working mothers have grappled with the question of worklifebalance for years but craving that work life balance h,18,,0
407,2021-03-21 13:37:56,thausman,,"Chelan, WA",NA,Thu Jul 23 16:47:01 +0000 2009,NA,,"“Now that these variants have been found, it is critical to double down on all the prevention measures to protect W… https://t.co/utXRfwYxTE",now that these variants have been found it is critical to double down on all the prevention measures to protect w,21,,0
408,2021-03-21 11:35:38,mkrivich,,"Global, USA, Chicago",NA,Sun Mar 22 17:24:31 +0000 2009,NA,,"22 Helpful, Powerful Blog Posts for Surviving the Worldwide COVID-19 Resurgence #covid19, #pandemic, #ideas, #sm… https://t.co/D1i0aKb4pw",22 helpful powerful blog posts for surviving the worldwide covid 19 resurgence covid19 pandemic ideas sm,16,,0
409,2021-03-21 05:23:13,TeenaLegris,,"Winnipeg, Manitoba",NA,Thu Nov 15 19:47:53 +0000 2018,NA,,"Pandemic fatigue. We are all so tired. May this all blow over soon.
....🌬....🌬....🌬 ....🌬....🌬....🌬 ....🌬....🌬… https://t.co/h99QEWxUi3",pandemic fatigue we are all so tired may this all blow over soon,13,"🌬,🌬,🌬,🌬,🌬,🌬,🌬,🌬",8
410,2021-03-20 19:15:02,HealthyPlace,,Texas,NA,Thu Aug 21 04:56:34 +0000 2008,NA,,"You Should Start Doing #Yoga for Your #MentalHealth || https://t.co/xrlNx7GW4n
==
#mentalillness #anxiety… https://t.co/dQzNxveyrU",you should start doing yoga for your mentalhealth mentalillness anxiety,10,,0
411,2021-03-20 18:35:53,billjcameron,,Chicago,NA,Tue Aug 28 03:49:18 +0000 2012,NA,,"Thru no fault of his own following the science, there’s probably a way to defeat @GovPritzker because of… https://t.co/DA5UKZkQoE",thru no fault of his own following the science theres probably a way to defeat govpritzker because of,18,,0
412,2021-03-20 17:19:31,ItisMoody,,"Toronto, Ontario",NA,Wed Mar 03 14:01:31 +0000 2010,NA,,"If this article checks many boxes for you, you are not alone. In fact, you are one of millions. Such a good read by… https://t.co/KZCiYdYbdY",if this article checks many boxes for you you are not alone in fact you are one of millions such a good read by,24,,0
413,2021-03-20 16:07:38,ARCProGroup,,"Chicago, IL",NA,Tue Apr 10 03:23:51 +0000 2012,NA,,"We still need 2 wear those #masks, practice #SocialDistancing &amp; wash our hands @MaskUp. We all really wish we cld j… https://t.co/f3mXqRcg6J",we still need 2 wear those masks practice socialdistancing and wash our hands maskup we all really wish we cld j,21,,0
414,2021-03-20 14:00:40,TAGHR,,Ottawa,NA,Thu Sep 03 20:34:32 +0000 2009,NA,,"Here is our Saturday tip combating pandemic fatigue from @Healthline:

Source: https://t.co/VGQW67Nzel

#TAGHR… https://t.co/A46WV2FI4I",here is our saturday tip combating pandemic fatigue from healthline source taghr,12,,0
415,2021-03-20 06:10:59,KYOCERA_DS_AUNZ,,Sydney Australia,NA,Fri Sep 10 06:38:36 +0000 2010,NA,,"A year on from when life was turned upside down, many people are feeling 'pandemic fatigue'. Here's how to support… https://t.co/AbzAEr4VRy",a year on from when life was turned upside down many people are feeling pandemic fatigue here's how to support,20,,0
416,2021-03-20 02:39:36,ceecee591,,Tropical Island in Secondlife,NA,Mon Oct 21 23:26:41 +0000 2019,NA,,"Reading about how to address #pandemicfatigue is worsening my pandemic fatigue. I want to scream, ”have game night?… https://t.co/s7KPGPqBP7",reading about how to address pandemicfatigue is worsening my pandemic fatigue i want to scream have game night,18,,0
417,2021-03-19 22:42:55,az_garden2007,,"Arizona, USA",NA,Wed Nov 19 20:59:50 +0000 2008,NA,,"@janemarielynch I work at a DIY chain...we have employees that have been punched, spit on and called all kinds of n… https://t.co/X9ScZQYnMv",janemarielynch i work at a diy chain we have employees that have been punched spit on and called all kinds of n,22,,0
418,2021-03-19 19:00:22,HealthyPlace,,Texas,NA,Thu Aug 21 04:56:34 +0000 2008,NA,,"You Should Start Doing #Yoga for Your #MentalHealth. New. || https://t.co/xrlNx7GW4n
==
#mentalillness #anxiety… https://t.co/dk7KIjQ40Y",you should start doing yoga for your mentalhealth new mentalillness anxiety,11,,0
419,2021-03-19 18:03:26,CrystalJoyHall,,Canada,NA,Sat Apr 23 15:22:42 +0000 2011,NA,,"It’s been a year of uncertainty, restrictions, and lockdowns. We‘re all feeling pandemic fatigue. Here are some hel… https://t.co/7PmUeICPrM",its been a year of uncertainty restrictions and lockdowns were all feeling pandemic fatigue here are some hel,18,,0
420,2021-03-19 16:23:17,daily_research,,,NA,Thu Aug 24 07:45:58 +0000 2017,NA,,"Participants needed for online survey!

Topic: """"Pandemic Fatigue and its Impact on Employees""""… https://t.co/RFLZcowXho",participants needed for online survey topic pandemic fatigue and its impact on employees,13,,0
421,2021-03-19 15:42:53,katherineaolson,,California,NA,Mon Mar 26 02:09:14 +0000 2018,NA,,"I look forward to the day when I can order a latte AND drink it wherever. 

I didn’t realize what a luxury this exp… https://t.co/ehdQN65Bhl",i look forward to the day when i can order a latte and drink it wherever i didnt realize what a luxury this exp,24,,0
422,2021-03-19 15:30:05,MV_Moms,,"Lowell,MA",NA,Thu Jul 18 20:06:38 +0000 2013,NA,,"While many of us are experiencing #pandemicfatigue, there is light at the end of the tunnel with vaccine distributi… https://t.co/44hnnx40tR",while many of us are experiencing pandemicfatigue there is light at the end of the tunnel with vaccine distributi,19,,0
423,2021-03-19 15:02:36,BSDdesignsocial,,Milano - Roma - Firenze,NA,Mon Aug 25 14:11:34 +0000 2014,NA,,"Molti non hanno sviluppato consapevolezza della situazione di emergenza, perché?

- percezione ridotta del #rischio… https://t.co/4wiDWLP83M",molti non hanno sviluppato consapevolezza della situazione di emergenza perche percezione ridotta del rischio,14,,0
424,2021-03-19 11:51:13,hann1316,,"Maryland, USA",NA,Fri Jan 15 08:50:57 +0000 2016,NA,,@LovesNotTourism @jrpsaki @POTUS @LovesNotTourism #pandemicfatigue #seperated #travelban #loveisnottourism… https://t.co/DGHpIzWFwJ,lovesnottourism jrpsaki potus lovesnottourism pandemicfatigue seperated travelban loveisnottourism,8,,0
425,2021-03-19 11:27:18,NVCCounsellor,,"Leeds and Grenville, Ontario",NA,Thu Mar 12 11:46:07 +0000 2009,NA,,"Soothe, Discharge &amp; Nourish ~ Bend: The Podcast
▸ https://t.co/XMlaMZsmI5

#mentalhealth #TalkWellness… https://t.co/xORkLxFeth",soothe discharge and nourish bend the podcast mentalhealth talkwellness,9,▸,1
426,2021-03-19 10:34:24,TalentGardenit,,,NA,Wed Aug 24 06:48:35 +0000 2011,NA,,Candida la tua azienda nel più granulare progetto #datadriven di analisi e supporto sulla #pandemicfatigue d’Europa… https://t.co/52xWHAGrLk,candida la tua azienda nel pi granulare progetto datadriven di analisi e supporto sulla pandemicfatigue deuropa,16,,0
427,2021-03-19 08:58:47,truecoreyparker,,"Victoria, British Columbia",NA,Tue Aug 11 22:29:22 +0000 2009,NA,,"Got #pandemicfatigue? 

Let's get everyone who's healthy enough #vaccinated, keep #socialdistancing in mind,… https://t.co/fqgPaaadyF",got pandemicfatigue let's get everyone who's healthy enough vaccinated keep socialdistancing in mind,13,,0
428,2021-03-19 03:58:24,hann1316,,"Maryland, USA",NA,Fri Jan 15 08:50:57 +0000 2016,NA,,@jrpsaki @POTUS @LovesNotTourism #pandemicfatigue #seperated #travelban #loveisnottourism #allthepregnancyemotion… https://t.co/t495iNziUn,jrpsaki potus lovesnottourism pandemicfatigue seperated travelban loveisnottourism allthepregnancyemotion,8,,0
429,2021-03-19 03:09:07,jcfrinak,,"Dallas/Fort Worth, Texas USA",NA,Sat Jan 30 23:06:12 +0000 2010,NA,,Why #RemoteWork has Eroded #Trust Among Colleagues - @HannahHickok | @BBC_Worklife: https://t.co/ZOLnAt4A2E… https://t.co/6w3Wet9w2V,why remotework has eroded trust among colleagues hannahhickok bbc_worklife,9,,0
430,2021-03-19 02:06:35,CrystalJoyHall,,Canada,NA,Sat Apr 23 15:22:42 +0000 2011,NA,,@BloggersTribe Hi @BloggersTribe. It’s been a whole year! We’ve hit pandemic fatigue. Here’s my post on ‘Seven Ways… https://t.co/ONUeD75c2Z,bloggerstribe hi bloggerstribe its been a whole year weve hit pandemic fatigue heres my post on seven ways,18,,0
431,2021-03-18 21:58:09,PinchMoore,,Tunbridge Wells,NA,Tue Apr 19 19:42:42 +0000 2011,NA,,This has felt like an exceptionally long week but at the same time has disappeared in the blink of an eye.… https://t.co/baDoedXPac,this has felt like an exceptionally long week but at the same time has disappeared in the blink of an eye,21,,0
432,2021-03-18 20:30:46,LegitBFA,,"New York, NY",NA,Thu Mar 14 01:07:03 +0000 2019,NA,,"All week it's felt like I’ve been dragging my entire body through thick, goopy honey. #pandemicfatigue is very real… https://t.co/jiFWD34slP",all week it's felt like ive been dragging my entire body through thick goopy honey pandemicfatigue is very real,19,,0
433,2021-03-18 19:03:25,Carrot_Health,,"Minneapolis, MN",NA,Wed Feb 25 17:52:48 +0000 2015,NA,,"Got #cabinfever or #springfever? Combined with #pandemicfatigue &amp; #COVIDvaccine roll-out, many are tempted to start… https://t.co/5wmAb1xMaI",got cabinfever or springfever combined with pandemicfatigue and covidvaccine roll out many are tempted to start,16,,0
434,2021-03-18 16:52:14,cazij,,,NA,Sat Jul 28 08:19:03 +0000 2012,NA,,@SLBriscoe @joneill55 @confessions_cup @TheAngelOrsini @linds4fins @Cbp8Cindy @suziday123 @simplysallyh @jflorez… https://t.co/AElwh7n3kG,slbriscoe joneill55 confessions_cup theangelorsini linds4fins cbp8cindy suziday123 simplysallyh jflorez,9,,0
435,2021-03-18 14:05:40,SilBiaPsicologa,,"Imola (BO), Emilia Romagna",NA,Wed Apr 04 17:27:05 +0000 2018,NA,,I quattro motivi per cui le #videochiamate possono lasciarvi stremati (e qualche idea per uscirne indenni)… https://t.co/7EvfESCzCD,i quattro motivi per cui le videochiamate possono lasciarvi stremati e qualche idea per uscirne indenni,16,,0
436,2021-03-18 12:53:21,IRajabany,,Libya,NA,Sat Mar 02 08:08:50 +0000 2013,NA,,That moment when you are looking for your reading glasses all over the house  and both the main one and the spare o… https://t.co/2rmV8g80IN,that moment when you are looking for your reading glasses all over the house and both the main one and the spare o,23,,0
437,2021-03-18 09:48:05,mkrivich,,"Global, USA, Chicago",NA,Sun Mar 22 17:24:31 +0000 2009,NA,,"22 Helpful, Powerful Blog Posts for Surviving the Worldwide COVID-19 Resurgence #covid19, #pandemic, #ideas, #sm… https://t.co/v3flOmtGHh",22 helpful powerful blog posts for surviving the worldwide covid 19 resurgence covid19 pandemic ideas sm,16,,0
438,2021-03-18 09:01:00,jwitty,,"Florence, Italy",NA,Thu Apr 05 23:48:52 +0000 2012,NA,,I'm feeling the fatigue of 1+ years of pandemic (as we all are). No vaccines in sight for many of us in Italy. Numb… https://t.co/AkjuwbQkyi,i'm feeling the fatigue of 1 years of pandemic as we all are no vaccines in sight for many of us in italy numb,24,+,1
439,2021-03-18 05:22:51,aprildatuin,,Philippines,NA,Tue Mar 29 15:39:46 +0000 2011,NA,,Wearing my lucky jade arowan necklace from @queens_gem_accessories for positive energy and to relieve stress 🙏❤ sen… https://t.co/8rQpyzm4Bp,wearing my lucky jade arowan necklace from queens_gem_accessories for positive energy and to relieve stress sen,16,🙏❤,2
440,2021-03-17 19:49:15,AltaPointeHS,,"Mobile, Alabama",NA,Sun Oct 02 03:41:51 +0000 2011,NA,,"AltaPointe Health wants you to know it is ok not to be okay. Pandemic Fatigue is real, and mental health help is av… https://t.co/ZAVmTM9ARV",altapointe health wants you to know it is ok not to be okay pandemic fatigue is real and mental health help is av,23,,0
441,2021-03-17 15:13:33,GrandHeronIntl,,,NA,Sat Oct 14 15:29:30 +0000 2017,NA,,"There are ways to deal with the effects of sustained and prolonged restrictions to our lives, as are outlined in th… https://t.co/ZKqJ13OxnA",there are ways to deal with the effects of sustained and prolonged restrictions to our lives as are outlined in th,21,,0
442,2021-03-17 14:45:42,brightuzb,,Uzbekistan,NA,Mon Jan 11 09:21:03 +0000 2021,NA,,SECRETARY GENERAL OF THE TURKIC COUNCIL TOOK PART IN A HIGH-LEVEL ONLINE MEETING OF INTERNATIONAL ORGANIZATIONS DED… https://t.co/TAKDr0JcDo,secretary general of the turkic council took part in a high level online meeting of international organizations ded,18,,0
443,2021-03-17 13:36:21,MCCarroll,,"Aspen, Colorado",NA,Thu Feb 19 04:26:51 +0000 2009,NA,,My column in today's @TheAspenTimes: A welcome letter to spring breaking Texans https://t.co/XuHszH10Mf #aspen… https://t.co/vxaIhLdKOU,my column in today's theaspentimes a welcome letter to spring breaking texans aspen,13,,0
444,2021-03-17 13:22:52,amandafromtx,,"Dallas, TX",NA,Sat Apr 11 21:36:07 +0000 2015,NA,,I think we hit a level of exhaustion when we knew all the self-sufficiency in the world could not change our circum… https://t.co/3NF2z0WIjY,i think we hit a level of exhaustion when we knew all the self sufficiency in the world could not change our circum,23,,0
445,2021-03-17 11:47:04,AmyShaubMaddox,,Ch,NA,Tue Apr 03 01:38:49 +0000 2018,NA,,anyone else having trouble articulating the burning questions in their field for funding applications while levitat… https://t.co/Osb0yWSQ3k,anyone else having trouble articulating the burning questions in their field for funding applications while levitat,16,,0
446,2021-03-17 10:44:11,ma_rosati,,Roma,NA,Thu Oct 21 20:10:47 +0000 2010,NA,,"Pandemic Fatigue: conoscerla per superarla - automationtomorrow
https://t.co/APVtdljGPx
#PandemicFatigue #empatia… https://t.co/Oi9iahXXMN",pandemic fatigue conoscerla per superarla automationtomorrow pandemicfatigue empatia,8,,0
447,2021-03-17 08:29:28,pmphillips,,"Durham, UK",NA,Sat Dec 20 22:09:44 +0000 2008,NA,,Running on fumes... #pandemicfatigue https://t.co/HPqgHVRqUk,running on fumes pandemicfatigue,4,,0
448,2021-03-17 06:08:30,aj_brennus,,,NA,Thu Oct 10 03:39:57 +0000 2019,NA,,"After one whole year:
Time, an absurd idea,
Rendered meaningless

#pandemicfatigue #WearAMask",after one whole year time an absurd idea rendered meaningless pandemicfatigue wearamask,12,,0
449,2021-03-17 04:28:55,sk_kiran16,,Underground,NA,Mon Jan 15 08:08:15 +0000 2018,NA,,Just when you thought we had it under control.... 🤧🤧 So sick of this #pandemic now #pandemicfatigue https://t.co/ccfdRC0iZt,just when you thought we had it under control so sick of this pandemic now pandemicfatigue,16,🤧🤧,2
450,2021-03-17 03:16:08,playforwardtees,,Playing On A Golf Course,NA,Wed May 19 01:11:09 +0000 2010,NA,,This will be the last year I give up alcohol for #Lent. #StruggleBus #WhatWasIThinking #INeedWine  #PandemicFatigue,this will be the last year i give up alcohol for lent strugglebus whatwasithinking ineedwine pandemicfatigue,16,,0
451,2021-03-17 02:43:04,Tubman20dollar,,,NA,Tue Nov 16 18:34:00 +0000 2010,NA,,@tressiemcphd I have been in the worst mood. Somewhat angry but mostly depressed and sick of people… https://t.co/VZ8vssHKXX,tressiemcphd i have been in the worst mood somewhat angry but mostly depressed and sick of people,17,,0
452,2021-03-17 02:37:53,Aidalize_me,,916,NA,Wed Apr 08 19:57:11 +0000 2009,NA,,Even Rick Steves voice isn’t calming anymore #pandemicfatigue,even rick steves voice isnt calming anymore pandemicfatigue,8,,0
453,2021-03-17 02:36:58,ShellyKaynyc,,Manhattan,NA,Tue Mar 11 18:41:39 +0000 2014,NA,,"It's been 1 yr now since my daughter hasn't lived with me, not even part-time &amp; she used to live with me full time.… https://t.co/vCh0gm51uj",it's been 1 yr now since my daughter hasn't lived with me not even part time and she used to live with me full time,25,,0
454,2021-03-17 01:55:23,LaykeOfficial,,"Los Angeles, CA",NA,Tue Mar 06 21:47:55 +0000 2018,NA,,Let me know or leave me some back in the comments bb’s MUAH LYSM 😘💋🥰 #pandemicfatigue #CheckingIn #SendingLove,let me know or leave me some back in the comments bbs muah lysm pandemicfatigue checkingin sendinglove,17,😘💋🥰,3
455,2021-03-17 01:21:39,JessicaQuillin,,"Greenwich, CT",NA,Sun May 23 02:22:16 +0000 2010,NA,,"After much reflection, it is clear that today was Monday cleverly disguised as Tuesday. 

#seriously #pandemicfatigue",after much reflection it is clear that today was monday cleverly disguised as tuesday seriously pandemicfatigue,16,,0
456,2021-03-17 00:53:27,friend__mouse,,,NA,Thu Apr 27 03:11:27 +0000 2017,NA,,I’m in a mood right now: #fuckeverybody .  (Sorry - I’m usually a nice person but #pandemicfatigue ),im in a mood right now fuckeverybody sorry im usually a nice person but pandemicfatigue,15,,0
457,2021-03-25 00:50:54,drhettie_,,Coast Salish Territory 🇨🇦,NA,Sun Jul 30 01:26:16 +0000 2017,NA,,"""""Health officials in Canada are sounding the alarm over a troubling trend with new #Covid variant cases and increas… https://t.co/7yFCXJtGW1",health officials in canada are sounding the alarm over a troubling trend with new covid variant cases and increas,19,,0
458,2021-03-24 19:44:35,KiyomiTaguchi,,"Seattle, WA",NA,Mon Jul 02 17:44:33 +0000 2012,NA,,"Anyone else having a 'HUH?' reaction to WA 'reopening' just as our COVID rates are ticking up? 
Here's an expert va… https://t.co/PsawnjxjyC",anyone else having a huh reaction to wa reopening just as our covid rates are ticking up here's an expert va,21,,0
459,2021-03-24 18:00:15,recruiter4u,,"San Francisco, California",NA,Wed Dec 03 00:42:14 +0000 2008,NA,,What a Year of WFH Has Done to Our Relationships at Work #covidfatigue #WFH #Workforce #business #Wednesday… https://t.co/4SBkntRaw3,what a year of wfh has done to our relationships at work covidfatigue wfh workforce business wednesday,17,,0
460,2021-03-24 17:48:09,drcjpj,,All about the Caribbean.,NA,Tue Jun 23 02:17:14 +0000 2009,NA,,@CarolynMusing @Petchary @WHO Are those figures of 88/1000 cumulative (public and private)? Everyday I mean to calc… https://t.co/nvl21XAIwX,carolynmusing petchary who are those figures of 88 1000 cumulative public and private everyday i mean to calc,18,,0
461,2021-03-24 16:58:12,ChanLRobinson,,Calgary,NA,Tue Mar 17 20:13:50 +0000 2009,NA,,What the Pandemic Is Doing to Our Brains - The Atlantic https://t.co/ud3N8St0Vt #CovidFatigue #NotNormal… https://t.co/iZ7ROA7Gq7,what the pandemic is doing to our brains the atlantic covidfatigue notnormal,12,,0
462,2021-03-24 15:27:43,SupportBalance,,"Hamilton, Ontario",NA,Sun Jan 19 23:20:31 +0000 2020,NA,,"Caregivers and Increased Demands During the Pandemic 

https://t.co/EXDRO6dWE7 

#Autism #mentalhealth… https://t.co/49vZfirBW7",caregivers and increased demands during the pandemic autism mentalhealth,9,,0
463,2021-03-24 15:17:26,GloriaSchramm1,,New York,NA,Mon Nov 26 00:14:58 +0000 2012,NA,,"https://t.co/p1SN6VWJez

#pandemic #COVID19 #Pandemic2021 #COVIDFatigue",pandemic covid19 pandemic2021 covidfatigue,4,,0
464,2021-03-24 15:05:04,AgeingWellBH,,Brighton & Hove,NA,Wed Aug 21 09:38:48 +0000 2019,NA,,"Download your activity pack now courtesy of The Hop 50+ Community team. https://t.co/cbh3EKjHTa
#brightonandhove… https://t.co/e90EhiEuGV",download your activity pack now courtesy of the hop 50 community team brightonandhove,13,+,1
465,2021-03-24 15:01:04,LeonorHubaut,,,NA,Wed Aug 29 10:34:24 +0000 2012,NA,,#covidfatigue ? https://t.co/WjuQ8WiRfX,covidfatigue,1,,0
